id_inscripcion,id_estudiante,codigo_asignatura,semestre,anio,docente,nombre,rut,anio_ingreso,email,nota_promedio,nota_minima,nota_maxima,cantidad_evaluaciones,ponderacion_total,nota_final_ponderada,total_clases,presentes,ausentes,justificados,tardanzas,tasa_asistencia,carga_asignaturas,antiguedad_ingreso,aprobado,nota_promedio_scaled,nota_minima_scaled,nota_maxima_scaled,nota_final_ponderada_scaled,cantidad_evaluaciones_scaled,ponderacion_total_scaled,total_clases_scaled,presentes_scaled,ausentes_scaled,justificados_scaled,tardanzas_scaled,tasa_asistencia_scaled,carga_asignaturas_scaled,antiguedad_ingreso_scaled,carrera_Administracion,carrera_Arquitectura,carrera_Derecho,carrera_Enfermeria,carrera_Ing. Civil,carrera_Ing. Informatica,carrera_Psicologia,sede_Concepcion,sede_Santiago Centro,sede_Sede Norte,sede_Sede Sur,sede_Vina Del Mar,estado_matricula_Congelada,estado_matricula_Desertor,estado_matricula_Egresado,estado_matricula_Regular,nombre_asignatura_Algoritmos,nombre_asignatura_Base De Datos,nombre_asignatura_Calculo I,nombre_asignatura_Contabilidad,nombre_asignatura_Estadistica,nombre_asignatura_Etica,nombre_asignatura_Fisica,nombre_asignatura_Ingles,nombre_asignatura_Marketing,nombre_asignatura_Programacion,nombre_asignatura_Quimica,nombre_asignatura_Redes,seccion_001D,seccion_001V,seccion_002D,seccion_003D,riesgo_academico_Alto,riesgo_academico_Bajo,riesgo_academico_Medio,resultado_academico_Aceptable,resultado_academico_Critico,resultado_academico_En Riesgo,resultado_academico_Sobresaliente 
810,303,ASG-615,2,2022,Isidora Rodriguez Nunez,Carlos Tapia Torres,22027888-4,2023,carlos.tapia@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
843,304,ASG-319,2,2022,Daniela Jara Valenzuela,Fernanda Espinoza Martinez,17758253-8,2024,fernanda.espinoza@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
583,306,ASG-138,2,2022,Cristobal Jara Fuentes,Cristobal Vergara Fuentes,5382781-6,2022,cristobal.vergara@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
812,310,ASG-639,2,2022,Lucas Vergara Rodriguez,Cristobal Sepulveda Flores,22428271-2,2020,cristobal.sepulveda@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
573,314,ASG-563,2,2022,Santiago Tapia Torres,Jose Torres Medina,20308042-7,2024,jose.torres@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
574,315,ASG-896,2,2022,Sebastian Fuentes Rodriguez,Antonia Jara Martinez,17568994-7,2019,antonia.jara@gmail.com,4.9,4.9,4.9,1.0,15.0,4.9,1.0,1.0,0.0,0.0,0.0,1.0,1,3,1,0.7,0.7,0.7,0.7,0.2,0.1071,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
744,318,ASG-713,2,2022,Antonia Rivera Araya,Javiera Figueroa Espinoza,18632088-2,2021,javiera.figueroa@outlook.com,4.55,3.0,6.1,2.0,80.0,4.55,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.65,0.4286,0.8714,0.65,0.4,0.5714,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
243,319,ASG-320,2,2022,Marcela Perez Martinez,Ignacio Flores Bravo,17624805-3,2022,ignacio.flores@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
295,322,ASG-460,2,2022,Camila Reyes Valenzuela,Antonia Soto Contreras,19899484-1,2022,antonia.soto@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
511,322,ASG-238,2,2022,Docente No Informado,Antonia Soto Contreras,19899484-1,2022,antonia.soto@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
176,323,ASG-608,2,2022,Maria Lopez Bravo,Agustin Flores Perez,7865514-0,2021,agustin.flores@outlook.com,4.6,4.6,4.6,1.0,15.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.6571,0.6571,0.6571,0.6571,0.2,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
189,323,ASG-351,2,2022,Amanda Espinoza Gatica,Agustin Flores Perez,7865514-0,2021,agustin.flores@outlook.com,3.9,3.9,3.9,1.0,20.0,3.9,1.0,1.0,0.0,0.0,0.0,1.0,2,1,0,0.5571,0.5571,0.5571,0.5571,0.2,0.1429,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
800,324,ASG-381,2,2022,Antonia Aguilera Martinez,Macarena Zambrano Figueroa,19690292-3,2020,macarena.zambrano@outlook.com,2.9,2.9,2.9,1.0,25.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.4143,0.4143,0.4143,0.4143,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
419,330,ASG-191,2,2022,Matias Hernandez Rodriguez,Barbara Garcia Aguilera,10634633-4,2024,barbara.garcia@outlook.com,3.2,3.2,3.2,1.0,25.0,3.2,2.0,1.0,0.0,0.0,1.0,0.5,1,0,0,0.4571,0.4571,0.4571,0.4571,0.2,0.1786,0.5,0.3333,0.0,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
229,331,ASG-612,2,2022,Marcela Lopez Valenzuela,Lorena Vergara Zambrano,11768473-2,2022,lorena.vergara@outlook.com,4.0,2.8,5.2,2.0,35.0,4.17,4.0,3.0,0.0,0.0,1.0,0.75,1,0,1,0.5714,0.4,0.7429,0.5957,0.4,0.25,1.0,1.0,0.0,0.0,0.5,0.75,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
537,332,ASG-729,2,2022,Jose Fuentes Tapia,Fernanda Valenzuela Valenzuela,12778866-3,2022,fernanda.valenzuela@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
624,334,ASG-920,2,2022,Marcela Garcia Rodriguez,Martin Rojas Zambrano,9801556-3,2022,martin.rojas@outlook.com,3.9,1.8,6.0,2.0,60.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.5571,0.2571,0.8571,0.6071,0.4,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
376,342,ASG-661,2,2022,Macarena Diaz Tapia,Alejandra Espinoza Garcia,16535672-2,2019,alejandra.espinoza@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.3333,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
425,342,ASG-314,2,2022,Martin Valenzuela Nunez,Alejandra Espinoza Garcia,16535672-2,2019,alejandra.espinoza@gmail.com,6.2,6.2,6.2,1.0,15.0,6.2,1.0,1.0,0.0,0.0,0.0,1.0,2,3,1,0.8857,0.8857,0.8857,0.8857,0.2,0.1071,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
413,343,ASG-940,2,2022,Emilio Gonzalez Diaz,Isidora Silva Rivera,11399809-5,2021,isidora.silva@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
499,345,ASG-963,2,2022,Camila Perez Figueroa,Macarena Silva Diaz,18146216-5,2021,macarena.silva@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
774,345,ASG-419,2,2022,Camila Araya Perez,Macarena Silva Diaz,18146216-5,2021,macarena.silva@outlook.com,6.8,6.8,6.8,1.0,25.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.9714,0.9714,0.9714,0.9714,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
613,346,ASG-982,2,2022,Lorena Flores Morales,Santiago Diaz Silva,9716907-9,2019,santiago.diaz@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
161,347,ASG-360,2,2022,Marcela Morales Torres,Camila Vergara Gatica,15251569-1,2021,camila.vergara@gmail.com,2.0,2.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.2857,0.2857,0.2857,0.2857,0.2,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
784,347,ASG-218,2,2022,Valentina Valenzuela Gonzalez,Camila Vergara Gatica,15251569-1,2021,camila.vergara@gmail.com,6.2,6.2,6.2,1.0,10.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.8857,0.8857,0.8857,0.8857,0.2,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
103,348,ASG-647,2,2022,Macarena Contreras Rodriguez,Macarena Medina Hernandez,9581527-8,2021,macarena.medina@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.3333,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
261,348,ASG-198,2,2022,Martin Medina Gatica,Macarena Medina Hernandez,9581527-8,2021,macarena.medina@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
825,349,ASG-422,2,2022,Emilio Figueroa Medina,Tomas Gatica Garcia,16530461-3,2020,tomas.gatica@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
754,3,ASG-316,1,2023,Lucas Figueroa Diaz,Camila Aguilera Lopez,16824501-5,2021,camila.aguilera@gmail.com,4.8,4.8,4.8,1.0,25.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.6857,0.6857,0.6857,0.6857,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
99,4,ASG-191,1,2023,Maria Garcia Sepulveda,Maria Rojas Vergara,20713487-8,2021,maria.rojas@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
509,4,ASG-622,1,2023,Benjamin Rodriguez Torres,Maria Rojas Vergara,20713487-8,2021,maria.rojas@outlook.com,5.0,4.7,5.3,2.0,60.0,5.05,1.0,1.0,0.0,0.0,0.0,1.0,2,2,1,0.7143,0.6714,0.7571,0.7214,0.4,0.4286,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
703,8,ASG-701,1,2023,Carolina Vergara Bravo,Barbara Tapia Tapia,14071893-7,2021,barbara.tapia@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.5,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333,0.5,0.0,0.0,0.5,0.0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
790,12,ASG-417,1,2023,Valentina Reyes Rodriguez,Natalia Diaz Soto,20689817-3,2020,natalia.diaz@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
406,13,ASG-541,1,2023,Ignacio Reyes Diaz,Nicolas Valenzuela Soto,15538568-2,2021,nicolas.valenzuela@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.6667,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
636,13,ASG-382,1,2023,Martin Nunez Araya,Nicolas Valenzuela Soto,15538568-2,2021,nicolas.valenzuela@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.6667,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
720,13,ASG-SINCOD,1,2023,Diego Medina Vergara,Nicolas Valenzuela Soto,15538568-2,2021,nicolas.valenzuela@gmail.com,5.9,5.9,5.9,1.0,40.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.8429,0.8429,0.8429,0.8429,0.2,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
503,15,ASG-607,1,2023,Docente No Informado,Barbara Gatica Valenzuela,22998821-5,2024,barbara.gatica@gmail.com,6.1,6.1,6.1,1.0,25.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.8714,0.8714,0.8714,0.8714,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
798,20,ASG-686,1,2023,Joaquin Bravo Medina,Lucas Flores Tapia,15113704-7,2019,lucas.flores@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
274,22,ASG-200,1,2023,Maximiliano Hernandez Torres,Alejandra Reyes Gatica,8278974-6,2023,alejandra.reyes@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.6667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
310,22,ASG-442,1,2023,Diego Garcia Soto,Alejandra Reyes Gatica,8278974-6,2023,alejandra.reyes@outlook.com,4.3,4.3,4.3,1.0,40.0,4.3,1.0,0.0,0.0,1.0,0.0,1.0,3,0,1,0.6143,0.6143,0.6143,0.6143,0.2,0.2857,0.25,0.0,0.0,0.5,0.0,1.0,0.6667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
675,22,ASG-956,1,2023,Sofia Rivera Medina,Alejandra Reyes Gatica,8278974-6,2023,alejandra.reyes@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
555,23,ASG-872,1,2023,Javiera Vergara Aguilera,Emilio Rodriguez Fuentes,18504046-0,2020,emilio.rodriguez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
553,26,ASG-377,1,2023,Benjamin Torres Rojas,Martin Munoz Bravo,11489988-6,2020,martin.munoz@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
649,26,ASG-243,1,2023,Carlos Soto Reyes,Martin Munoz Bravo,11489988-6,2020,martin.munoz@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,0.0,1.0,0.3333,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
290,30,ASG-620,1,2023,Carolina Vergara Rojas,Carlos Martinez Gatica,15085892-0,2019,carlos.martinez@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.3333,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
331,30,ASG-753,1,2023,Santiago Sepulveda Tapia,Carlos Martinez Gatica,15085892-0,2019,carlos.martinez@gmail.com,6.6,6.6,6.6,1.0,25.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,0.9429,0.9429,0.9429,0.9429,0.2,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
365,33,ASG-712,1,2023,Andres Bravo Torres,Benjamin Silva Nunez,24894524-7,2023,benjamin.silva@gmail.com,6.5,6.5,6.5,1.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.9286,0.9286,0.9286,0.9286,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
824,33,ASG-378,1,2023,Francisca Fuentes Fuentes,Benjamin Silva Nunez,24894524-7,2023,benjamin.silva@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
605,36,ASG-945,1,2023,Lorena Garcia Castro,Alejandra Tapia Rodriguez,21412807-3,2022,alejandra.tapia@outlook.com,1.1,1.1,1.1,1.0,35.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.1571,0.1571,0.1571,0.1571,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
384,37,ASG-369,1,2023,Camila Valenzuela Munoz,Joaquin Nunez Flores,14759178-1,2019,joaquin.nunez@outlook.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333,0.0,0.0,0.0,1.0,0.0,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
247,40,ASG-617,1,2023,Joaquin Contreras Silva,Vicente Diaz Castro,16410038-0,2021,vicente.diaz@outlook.com,3.3,3.3,3.3,1.0,20.0,3.3,1.0,0.0,0.0,1.0,0.0,1.0,2,2,0,0.4714,0.4714,0.4714,0.4714,0.2,0.1429,0.25,0.0,0.0,0.5,0.0,1.0,0.3333,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
